alpha,g,p_of_steps_on_target,number_of_alternations
0.3161538461538462,1.2346153846153847,77.5,48.0
0.3161538461538462,1.2856410256410258,76.66666666666667,42.0
0.3161538461538462,1.3366666666666667,79.16666666666666,44.0
0.3161538461538462,1.3876923076923078,77.5,44.0
0.3161538461538462,1.438717948717949,80.83333333333333,46.0
0.3161538461538462,1.4897435897435898,77.5,48.0
0.3161538461538462,1.540769230769231,75.83333333333333,42.0
0.3161538461538462,1.5917948717948718,76.66666666666667,40.0
0.3161538461538462,1.642820512820513,70.0,46.0
0.3161538461538462,1.693846153846154,70.83333333333334,48.0
0.3161538461538462,1.744871794871795,75.83333333333333,44.0
0.3161538461538462,1.795897435897436,80.0,38.0
0.3161538461538462,1.846923076923077,80.0,38.0
0.3161538461538462,1.897948717948718,79.16666666666666,38.0
0.3161538461538462,1.9489743589743591,78.33333333333333,40.0
0.3161538461538462,2.0,77.5,40.0
0.36717948717948723,0.01,100.0,0.0
0.36717948717948723,0.06102564102564103,98.33333333333333,2.0
0.36717948717948723,0.11205128205128205,95.0,4.0
0.36717948717948723,0.1630769230769231,96.66666666666667,4.0
0.36717948717948723,0.21410256410256412,96.66666666666667,4.0
0.36717948717948723,0.2651282051282051,96.66666666666667,4.0
0.36717948717948723,0.3161538461538462,98.33333333333333,2.0
0.36717948717948723,0.36717948717948723,96.66666666666667,4.0
0.36717948717948723,0.41820512820512823,96.66666666666667,4.0
0.36717948717948723,0.46923076923076923,96.66666666666667,4.0
0.36717948717948723,0.5202564102564102,97.5,4.0
0.36717948717948723,0.5712820512820513,90.0,22.0
0.36717948717948723,0.6223076923076923,88.33333333333333,28.0
0.36717948717948723,0.6733333333333333,88.33333333333333,26.0
0.36717948717948723,0.7243589743589745,85.0,34.0
0.36717948717948723,0.7753846153846154,97.5,4.0
0.36717948717948723,0.8264102564102564,82.5,40.0
0.36717948717948723,0.8774358974358974,82.5,40.0
0.36717948717948723,0.9284615384615384,79.16666666666666,48.0
0.36717948717948723,0.9794871794871796,75.0,58.0
0.36717948717948723,1.0305128205128204,87.5,28.0
0.36717948717948723,1.0815384615384616,75.0,50.0
0.36717948717948723,1.1325641025641027,71.66666666666667,48.0
0.36717948717948723,1.1835897435897436,70.83333333333334,48.0
0.36717948717948723,1.2346153846153847,76.66666666666667,46.0
0.36717948717948723,1.2856410256410258,76.66666666666667,48.0
0.36717948717948723,1.3366666666666667,76.66666666666667,36.0
0.36717948717948723,1.3876923076923078,91.66666666666666,14.0
0.36717948717948723,1.438717948717949,79.16666666666666,48.0
0.36717948717948723,1.4897435897435898,77.5,48.0
0.36717948717948723,1.540769230769231,77.5,44.0
0.36717948717948723,1.5917948717948718,75.83333333333333,42.0
0.36717948717948723,1.642820512820513,80.0,40.0
0.36717948717948723,1.693846153846154,74.16666666666667,44.0
0.36717948717948723,1.744871794871795,73.33333333333333,44.0
0.36717948717948723,1.795897435897436,76.66666666666667,42.0
0.36717948717948723,1.846923076923077,78.33333333333333,40.0
0.36717948717948723,1.897948717948718,78.33333333333333,40.0
0.36717948717948723,1.9489743589743591,78.33333333333333,40.0
0.36717948717948723,2.0,80.0,38.0
0.41820512820512823,0.01,100.0,0.0
0.41820512820512823,0.06102564102564103,95.83333333333334,4.0
0.41820512820512823,0.11205128205128205,95.83333333333334,4.0
0.41820512820512823,0.1630769230769231,97.5,4.0
0.41820512820512823,0.21410256410256412,98.33333333333333,2.0
0.41820512820512823,0.2651282051282051,96.66666666666667,4.0
0.41820512820512823,0.3161538461538462,97.5,6.0
0.41820512820512823,0.36717948717948723,96.66666666666667,6.0
0.41820512820512823,0.41820512820512823,96.66666666666667,4.0
0.41820512820512823,0.46923076923076923,90.83333333333333,20.0
0.41820512820512823,0.5202564102564102,90.83333333333333,20.0
0.41820512820512823,0.5712820512820513,90.0,22.0
0.41820512820512823,0.6223076923076923,88.33333333333333,26.0
0.41820512820512823,0.6733333333333333,88.33333333333333,26.0
0.41820512820512823,0.7243589743589745,85.83333333333333,32.0
0.41820512820512823,0.7753846153846154,85.83333333333333,32.0
0.41820512820512823,0.8264102564102564,98.33333333333333,2.0
0.41820512820512823,0.8774358974358974,82.5,40.0
0.41820512820512823,0.9284615384615384,98.33333333333333,2.0
0.41820512820512823,0.9794871794871796,75.83333333333333,56.0
0.41820512820512823,1.0305128205128204,89.16666666666667,24.0
0.41820512820512823,1.0815384615384616,74.16666666666667,50.0
0.41820512820512823,1.1325641025641027,74.16666666666667,50.0
0.41820512820512823,1.1835897435897436,70.83333333333334,48.0
0.41820512820512823,1.2346153846153847,83.33333333333334,30.0
0.41820512820512823,1.2856410256410258,76.66666666666667,44.0
0.41820512820512823,1.3366666666666667,78.33333333333333,42.0
0.41820512820512823,1.3876923076923078,80.0,46.0
0.41820512820512823,1.438717948717949,79.16666666666666,48.0
0.41820512820512823,1.4897435897435898,77.5,46.0
0.41820512820512823,1.540769230769231,75.0,32.0
0.41820512820512823,1.5917948717948718,80.0,38.0
0.41820512820512823,1.642820512820513,75.0,40.0
0.41820512820512823,1.693846153846154,77.5,40.0
0.41820512820512823,1.744871794871795,71.66666666666667,48.0
0.41820512820512823,1.795897435897436,73.33333333333333,46.0
0.41820512820512823,1.846923076923077,77.5,42.0
0.41820512820512823,1.897948717948718,77.5,42.0
0.41820512820512823,1.9489743589743591,76.66666666666667,42.0
0.41820512820512823,2.0,77.5,42.0
0.46923076923076923,0.01,100.0,0.0
0.46923076923076923,0.06102564102564103,98.33333333333333,2.0
0.46923076923076923,0.11205128205128205,96.66666666666667,2.0
0.46923076923076923,0.1630769230769231,98.33333333333333,2.0
0.46923076923076923,0.21410256410256412,97.5,4.0
0.46923076923076923,0.2651282051282051,97.5,2.0
0.46923076923076923,0.3161538461538462,97.5,2.0
0.46923076923076923,0.36717948717948723,92.5,14.0
0.46923076923076923,0.41820512820512823,92.5,14.0
0.46923076923076923,0.46923076923076923,97.5,4.0
0.46923076923076923,0.5202564102564102,90.0,22.0
0.46923076923076923,0.5712820512820513,93.33333333333333,14.0
0.46923076923076923,0.6223076923076923,89.16666666666667,24.0
0.46923076923076923,0.6733333333333333,88.33333333333333,26.0
0.46923076923076923,0.7243589743589745,85.83333333333333,32.0
0.46923076923076923,0.7753846153846154,98.33333333333333,2.0
0.46923076923076923,0.8264102564102564,98.33333333333333,2.0
0.46923076923076923,0.8774358974358974,98.33333333333333,2.0
0.46923076923076923,0.9284615384615384,92.5,16.0
0.46923076923076923,0.9794871794871796,75.0,58.0
0.46923076923076923,1.0305128205128204,75.83333333333333,58.0
0.46923076923076923,1.0815384615384616,77.5,48.0
0.46923076923076923,1.1325641025641027,79.16666666666666,42.0
0.46923076923076923,1.1835897435897436,70.83333333333334,48.0
0.46923076923076923,1.2346153846153847,77.5,42.0
0.46923076923076923,1.2856410256410258,80.0,46.0
0.46923076923076923,1.3366666666666667,79.16666666666666,38.0
0.46923076923076923,1.3876923076923078,80.83333333333333,44.0
0.46923076923076923,1.438717948717949,79.16666666666666,48.0
0.46923076923076923,1.4897435897435898,78.33333333333333,44.0
0.46923076923076923,1.540769230769231,75.0,32.0
0.46923076923076923,1.5917948717948718,75.0,32.0
0.46923076923076923,1.642820512820513,75.0,40.0
0.46923076923076923,1.693846153846154,70.83333333333334,48.0
0.46923076923076923,1.744871794871795,75.0,36.0
0.46923076923076923,1.795897435897436,75.83333333333333,34.0
0.46923076923076923,1.846923076923077,80.0,38.0
0.46923076923076923,1.897948717948718,79.16666666666666,38.0
0.46923076923076923,1.9489743589743591,79.16666666666666,38.0
0.46923076923076923,2.0,80.0,40.0
0.5202564102564102,0.01,99.16666666666667,2.0
0.5202564102564102,0.06102564102564103,96.66666666666667,2.0
0.5202564102564102,0.11205128205128205,98.33333333333333,2.0
0.5202564102564102,0.1630769230769231,97.5,2.0
0.5202564102564102,0.21410256410256412,98.33333333333333,2.0
0.5202564102564102,0.2651282051282051,98.33333333333333,4.0
0.5202564102564102,0.3161538461538462,97.5,2.0
0.5202564102564102,0.36717948717948723,94.16666666666667,10.0
0.5202564102564102,0.41820512820512823,97.5,4.0
0.5202564102564102,0.46923076923076923,91.66666666666666,18.0
0.5202564102564102,0.5202564102564102,97.5,4.0
0.5202564102564102,0.5712820512820513,90.0,22.0
0.5202564102564102,0.6223076923076923,88.33333333333333,26.0
0.5202564102564102,0.6733333333333333,89.16666666666667,24.0
0.5202564102564102,0.7243589743589745,86.66666666666667,30.0
0.5202564102564102,0.7753846153846154,98.33333333333333,2.0
0.5202564102564102,0.8264102564102564,98.33333333333333,2.0
0.5202564102564102,0.8774358974358974,83.33333333333334,38.0
0.5202564102564102,0.9284615384615384,80.0,46.0
0.5202564102564102,0.9794871794871796,75.83333333333333,56.0
0.5202564102564102,1.0305128205128204,75.83333333333333,56.0
0.5202564102564102,1.0815384615384616,75.83333333333333,52.0
0.5202564102564102,1.1325641025641027,71.66666666666667,48.0
0.5202564102564102,1.1835897435897436,74.16666666666667,46.0
0.5202564102564102,1.2346153846153847,79.16666666666666,40.0
0.5202564102564102,1.2856410256410258,80.83333333333333,44.0
0.5202564102564102,1.3366666666666667,76.66666666666667,32.0
0.5202564102564102,1.3876923076923078,80.0,44.0
0.5202564102564102,1.438717948717949,79.16666666666666,48.0
0.5202564102564102,1.4897435897435898,80.83333333333333,42.0
0.5202564102564102,1.540769230769231,85.83333333333333,32.0
0.5202564102564102,1.5917948717948718,75.0,32.0
0.5202564102564102,1.642820512820513,85.0,32.0
0.5202564102564102,1.693846153846154,76.66666666666667,42.0
0.5202564102564102,1.744871794871795,86.66666666666667,26.0
0.5202564102564102,1.795897435897436,82.5,32.0
0.5202564102564102,1.846923076923077,81.66666666666667,34.0
0.5202564102564102,1.897948717948718,80.0,38.0
0.5202564102564102,1.9489743589743591,79.16666666666666,38.0
0.5202564102564102,2.0,81.66666666666667,36.0
0.5712820512820513,0.01,100.0,0.0
0.5712820512820513,0.06102564102564103,98.33333333333333,2.0
0.5712820512820513,0.11205128205128205,97.5,2.0
0.5712820512820513,0.1630769230769231,98.33333333333333,2.0
0.5712820512820513,0.21410256410256412,99.16666666666667,2.0
0.5712820512820513,0.2651282051282051,97.5,2.0
0.5712820512820513,0.3161538461538462,98.33333333333333,2.0
0.5712820512820513,0.36717948717948723,93.33333333333333,12.0
0.5712820512820513,0.41820512820512823,98.33333333333333,2.0
0.5712820512820513,0.46923076923076923,90.83333333333333,18.0
0.5712820512820513,0.5202564102564102,90.0,20.0
0.5712820512820513,0.5712820512820513,90.83333333333333,20.0
0.5712820512820513,0.6223076923076923,87.5,28.0
0.5712820512820513,0.6733333333333333,89.16666666666667,24.0
0.5712820512820513,0.7243589743589745,86.66666666666667,30.0
0.5712820512820513,0.7753846153846154,98.33333333333333,2.0
0.5712820512820513,0.8264102564102564,82.5,40.0
0.5712820512820513,0.8774358974358974,83.33333333333334,38.0
0.5712820512820513,0.9284615384615384,80.0,46.0
0.5712820512820513,0.9794871794871796,80.83333333333333,46.0
0.5712820512820513,1.0305128205128204,75.83333333333333,56.0
0.5712820512820513,1.0815384615384616,76.66666666666667,50.0
0.5712820512820513,1.1325641025641027,74.16666666666667,46.0
0.5712820512820513,1.1835897435897436,85.0,34.0
0.5712820512820513,1.2346153846153847,75.83333333333333,44.0
0.5712820512820513,1.2856410256410258,80.83333333333333,44.0
0.5712820512820513,1.3366666666666667,78.33333333333333,42.0
0.5712820512820513,1.3876923076923078,80.0,44.0
0.5712820512820513,1.438717948717949,85.83333333333333,30.0
0.5712820512820513,1.4897435897435898,85.0,34.0
0.5712820512820513,1.540769230769231,85.83333333333333,32.0
0.5712820512820513,1.5917948717948718,85.0,32.0
0.5712820512820513,1.642820512820513,83.33333333333334,34.0
0.5712820512820513,1.693846153846154,85.0,32.0
0.5712820512820513,1.744871794871795,82.5,36.0
0.5712820512820513,1.795897435897436,82.5,32.0
0.5712820512820513,1.846923076923077,81.66666666666667,34.0
0.5712820512820513,1.897948717948718,82.5,34.0
0.5712820512820513,1.9489743589743591,80.0,36.0
0.5712820512820513,2.0,95.83333333333334,8.0
0.6223076923076923,0.01,100.0,0.0
0.6223076923076923,0.06102564102564103,98.33333333333333,2.0
0.6223076923076923,0.11205128205128205,98.33333333333333,2.0
0.6223076923076923,0.1630769230769231,96.66666666666667,4.0
0.6223076923076923,0.21410256410256412,98.33333333333333,2.0
0.6223076923076923,0.2651282051282051,98.33333333333333,2.0
0.6223076923076923,0.3161538461538462,93.33333333333333,12.0
0.6223076923076923,0.36717948717948723,91.66666666666666,16.0
0.6223076923076923,0.41820512820512823,90.83333333333333,18.0
0.6223076923076923,0.46923076923076923,98.33333333333333,2.0
0.6223076923076923,0.5202564102564102,98.33333333333333,2.0
0.6223076923076923,0.5712820512820513,89.16666666666667,24.0
0.6223076923076923,0.6223076923076923,89.16666666666667,24.0
0.6223076923076923,0.6733333333333333,84.16666666666667,36.0
0.6223076923076923,0.7243589743589745,86.66666666666667,30.0
0.6223076923076923,0.7753846153846154,85.0,34.0
0.6223076923076923,0.8264102564102564,98.33333333333333,2.0
0.6223076923076923,0.8774358974358974,83.33333333333334,38.0
0.6223076923076923,0.9284615384615384,79.16666666666666,48.0
0.6223076923076923,0.9794871794871796,75.0,60.0
0.6223076923076923,1.0305128205128204,76.66666666666667,56.0
0.6223076923076923,1.0815384615384616,77.5,50.0
0.6223076923076923,1.1325641025641027,73.33333333333333,46.0
0.6223076923076923,1.1835897435897436,86.66666666666667,32.0
